season,mnth,hr,holiday,weekday,workingday,weathersit,atemp,hum,windspeed,cnt,day
1,1,8,0,4,1,1,0.2121,0.55,0.2836,249,20
1,1,9,0,4,1,2,0.2273,0.52,0.2239,143,20
1,1,10,0,4,1,1,0.2273,0.48,0.2985,57,20
1,1,11,0,4,1,2,0.2727,0.45,0.1642,68,20
1,1,12,0,4,1,2,0.3333,0.42,0.0,84,20
1,1,13,0,4,1,2,0.2879,0.45,0.1045,98,20
1,1,14,0,4,1,2,0.303,0.45,0.1343,81,20
1,1,15,0,4,1,2,0.3182,0.45,0.194,70,20
1,1,16,0,4,1,2,0.303,0.49,0.1343,91,20
1,1,17,0,4,1,2,0.3182,0.49,0.1045,215,20
1,1,18,0,4,1,2,0.2576,0.56,0.194,185,20
1,1,19,0,4,1,1,0.2273,0.56,0.3284,152,20
1,1,20,0,4,1,2,0.2424,0.6,0.2836,126,20
1,1,21,0,4,1,2,0.2273,0.6,0.2537,57,20
1,1,22,0,4,1,2,0.2121,0.65,0.2836,56,20
1,1,23,0,4,1,2,0.2121,0.65,0.3284,31,20
1,1,0,0,5,1,2,0.2273,0.7,0.2537,21,21
1,1,1,0,5,1,2,0.2273,0.7,0.2537,6,21
1,1,2,0,5,1,3,0.2424,0.75,0.1642,2,21
1,1,3,0,5,1,3,0.2121,0.8,0.2985,1,21
1,1,4,0,5,1,2,0.2576,0.87,0.0896,1,21
1,1,5,0,5,1,1,0.197,0.6,0.4179,5,21
1,1,6,0,5,1,1,0.2121,0.55,0.2537,27,21
1,1,7,0,5,1,1,0.1818,0.51,0.2836,68,21
1,1,8,0,5,1,1,0.1818,0.47,0.3284,217,21
1,1,9,0,5,1,1,0.1818,0.51,0.3582,166,21
1,1,10,0,5,1,1,0.1667,0.47,0.4627,63,21
1,1,11,0,5,1,1,0.1818,0.41,0.4627,59,21
1,1,12,0,5,1,1,0.1818,0.27,0.5821,78,21
1,1,13,0,5,1,1,0.1515,0.21,0.5821,73,21
1,1,14,0,5,1,1,0.1515,0.25,0.5224,62,21
1,1,15,0,5,1,1,0.1212,0.26,0.4478,65,21
1,1,16,0,5,1,1,0.1364,0.26,0.3582,97,21
1,1,17,0,5,1,1,0.1212,0.28,0.3582,161,21
1,1,18,0,5,1,1,0.1212,0.3,0.2537,120,21
1,1,19,0,5,1,1,0.1061,0.3,0.3284,96,21
1,1,20,0,5,1,1,0.0758,0.33,0.4179,53,21
1,1,21,0,5,1,1,0.0758,0.38,0.2836,41,21
1,1,22,0,5,1,1,0.0303,0.41,0.3881,34,21
1,1,23,0,5,1,1,0.0455,0.38,0.3284,27,21
1,1,0,0,6,0,1,0.0303,0.45,0.2537,13,22
1,1,1,0,6,0,2,0.0,0.41,0.3881,12,22
1,1,2,0,6,0,2,0.0303,0.41,0.2537,11,22
1,1,3,0,6,0,2,0.0303,0.41,0.2836,7,22
1,1,4,0,6,0,2,0.0152,0.48,0.2985,3,22
1,1,6,0,6,0,2,0.0303,0.44,0.2239,2,22
1,1,7,0,6,0,1,0.0152,0.44,0.2836,8,22
1,1,8,0,6,0,1,0.0,0.44,0.3284,27,22
1,1,9,0,6,0,1,0.0303,0.41,0.2537,40,22
1,1,10,0,6,0,2,0.0606,0.41,0.1642,53,22
1,1,11,0,6,0,2,0.0758,0.38,0.1343,63,22
1,1,12,0,6,0,2,0.1061,0.38,0.1045,70,22
1,1,13,0,6,0,1,0.1667,0.35,0.0,84,22
1,1,14,0,6,0,1,0.1364,0.33,0.1045,75,22
1,1,15,0,6,0,1,0.1515,0.28,0.0,103,22
1,1,16,0,6,0,1,0.1364,0.28,0.194,83,22
1,1,17,0,6,0,1,0.197,0.28,0.0,67,22
1,1,18,0,6,0,1,0.0909,0.35,0.194,54,22
1,1,19,0,6,0,1,0.1061,0.35,0.1343,59,22
1,1,20,0,6,0,1,0.0758,0.45,0.1642,45,22
1,1,21,0,6,0,1,0.1061,0.41,0.0896,39,22
1,1,22,0,6,0,1,0.1515,0.49,0.0,30,22
1,1,23,0,6,0,1,0.0758,0.57,0.1045,33,22
1,1,0,0,0,0,1,0.0758,0.57,0.1045,22,23
1,1,1,0,0,0,1,0.0758,0.57,0.1045,13,23
1,1,2,0,0,0,1,0.0606,0.62,0.1343,18,23
1,1,3,0,0,0,1,0.0606,0.62,0.1343,5,23
1,1,5,0,0,0,2,0.0758,0.57,0.1045,3,23
1,1,6,0,0,0,2,0.0758,0.57,0.1045,1,23
1,1,7,0,0,0,1,0.1061,0.58,0.1642,2,23
1,1,8,0,0,0,1,0.0758,0.62,0.1642,19,23
1,1,9,0,0,0,1,0.0758,0.54,0.3582,28,23
1,1,10,0,0,0,1,0.1061,0.46,0.3881,58,23
1,1,11,0,0,0,1,0.1364,0.43,0.2239,99,23
1,1,12,0,0,0,1,0.1212,0.37,0.4627,116,23
1,1,13,0,0,0,1,0.1061,0.33,0.3881,87,23
1,1,14,0,0,0,1,0.1364,0.28,0.3582,110,23
1,1,15,0,0,0,1,0.1364,0.28,0.3582,77,23
1,1,16,0,0,0,1,0.1364,0.26,0.3284,65,23
1,1,17,0,0,0,1,0.1061,0.26,0.3881,55,23
1,1,18,0,0,0,1,0.1212,0.3,0.2537,49,23
1,1,19,0,0,0,1,0.1212,0.3,0.2836,50,23
1,1,20,0,0,0,1,0.1061,0.36,0.2537,35,23
1,1,21,0,0,0,1,0.1061,0.36,0.194,25,23
1,1,22,0,0,0,1,0.0909,0.38,0.194,28,23
1,1,23,0,0,0,1,0.0606,0.41,0.2239,21,23
1,1,0,0,1,1,1,0.0606,0.41,0.194,7,24
1,1,1,0,1,1,1,0.0455,0.45,0.194,1,24
1,1,3,0,1,1,1,0.0303,0.45,0.2537,1,24
1,1,4,0,1,1,1,0.0606,0.48,0.1343,1,24
1,1,5,0,1,1,1,0.0606,0.48,0.1343,5,24
1,1,6,0,1,1,1,0.0758,0.48,0.0896,15,24
1,1,7,0,1,1,1,0.1212,0.48,0.0,84,24
1,1,8,0,1,1,1,0.1364,0.49,0.0,177,24
1,1,9,0,1,1,1,0.1515,0.41,0.0,102,24
1,1,10,0,1,1,1,0.1364,0.42,0.0,40,24
1,1,11,0,1,1,1,0.1212,0.46,0.1343,46,24
1,1,12,0,1,1,2,0.1364,0.42,0.194,63,24
1,1,13,0,1,1,2,0.1364,0.43,0.2239,60,24
1,1,14,0,1,1,2,0.1364,0.46,0.2239,45,24
1,1,15,0,1,1,1,0.1667,0.4,0.1642,57,24
1,1,16,0,1,1,1,0.1515,0.47,0.2537,70,24
1,1,17,0,1,1,1,0.1212,0.5,0.2537,184,24
1,1,18,0,1,1,1,0.1364,0.59,0.194,153,24
1,1,19,0,1,1,1,0.1515,0.54,0.1642,106,24
1,1,20,0,1,1,1,0.1364,0.59,0.194,81,24
1,1,21,0,1,1,1,0.1515,0.63,0.1642,59,24
1,1,22,0,1,1,2,0.1364,0.63,0.2239,35,24
1,1,23,0,1,1,2,0.1515,0.64,0.2537,24,24
1,1,0,0,2,1,2,0.1364,0.69,0.2836,9,25
1,1,1,0,2,1,2,0.1667,0.69,0.1642,5,25
1,1,2,0,2,1,1,0.1515,0.69,0.2239,2,25
1,1,4,0,2,1,1,0.1667,0.74,0.1045,1,25
1,1,5,0,2,1,1,0.1364,0.74,0.2239,9,25
1,1,6,0,2,1,1,0.1818,0.74,0.1045,36,25
1,1,7,0,2,1,1,0.1515,0.74,0.2239,108,25
1,1,8,0,2,1,2,0.1818,0.74,0.1343,238,25
1,1,9,0,2,1,2,0.2273,0.64,0.0896,144,25
1,1,10,0,2,1,2,0.2424,0.6,0.1045,55,25
1,1,11,0,2,1,2,0.2424,0.6,0.1343,61,25
1,1,12,0,2,1,2,0.2879,0.56,0.0896,106,25
1,1,13,0,2,1,2,0.2727,0.56,0.1343,93,25
1,1,14,0,2,1,2,0.3333,0.45,0.0,68,25
1,1,15,0,2,1,2,0.3485,0.42,0.0,84,25
1,1,16,0,2,1,2,0.3485,0.42,0.0,116,25
1,1,17,0,2,1,1,0.3333,0.45,0.0,222,25
1,1,18,0,2,1,2,0.3182,0.49,0.0896,225,25
1,1,19,0,2,1,2,0.2576,0.65,0.1642,146,25
1,1,20,0,2,1,1,0.2273,0.65,0.194,119,25
1,1,21,0,2,1,1,0.2273,0.65,0.194,45,25
1,1,22,0,2,1,1,0.2273,0.64,0.1642,53,25
1,1,23,0,2,1,2,0.2273,0.64,0.1642,40,25
1,1,0,0,3,1,2,0.2273,0.69,0.1343,17,26
1,1,1,0,3,1,2,0.2424,0.65,0.1343,5,26
1,1,2,0,3,1,3,0.2273,0.69,0.194,10,26
1,1,5,0,3,1,3,0.1818,0.86,0.2836,1,26
1,1,6,0,3,1,3,0.1818,0.86,0.2836,8,26
1,1,7,0,3,1,3,0.2121,0.87,0.2985,30,26
1,1,8,0,3,1,3,0.2121,0.87,0.2985,72,26
1,1,9,0,3,1,3,0.2121,0.87,0.2985,58,26
1,1,10,0,3,1,3,0.2121,0.93,0.2836,28,26
1,1,11,0,3,1,3,0.197,0.93,0.3284,41,26
1,1,12,0,3,1,3,0.197,0.93,0.3284,48,26
1,1,13,0,3,1,3,0.197,0.93,0.3284,47,26
1,1,14,0,3,1,3,0.197,0.93,0.3582,36,26
1,1,15,0,3,1,3,0.1818,0.93,0.4627,43,26
1,1,16,0,3,1,4,0.197,0.93,0.3284,36,26
1,1,17,0,3,1,3,0.1818,0.93,0.3582,26,26
1,1,16,0,4,1,1,0.2273,0.55,0.194,24,27
1,1,17,0,4,1,1,0.2424,0.55,0.1045,84,27
1,1,18,0,4,1,1,0.2273,0.69,0.0896,104,27
1,1,19,0,4,1,1,0.2273,0.69,0.0896,79,27
1,1,20,0,4,1,1,0.2121,0.74,0.0896,59,27
1,1,21,0,4,1,1,0.2121,0.74,0.0896,38,27
1,1,22,0,4,1,1,0.2121,0.74,0.0896,27,27
1,1,23,0,4,1,1,0.197,0.8,0.1642,16,27
1,1,0,0,5,1,2,0.2121,0.75,0.1343,9,28
1,1,1,0,5,1,2,0.2121,0.75,0.1343,3,28
1,1,2,0,5,1,2,0.2121,0.75,0.1642,2,28
1,1,3,0,5,1,2,0.2273,0.75,0.1045,1,28
1,1,5,0,5,1,2,0.2121,0.8,0.1045,4,28
1,1,6,0,5,1,2,0.197,0.8,0.1343,16,28
1,1,7,0,5,1,2,0.197,0.86,0.0896,60,28
1,1,8,0,5,1,2,0.197,0.86,0.0896,157,28
1,1,9,0,5,1,3,0.2121,0.86,0.0896,101,28
1,1,10,0,5,1,3,0.2121,0.86,0.1045,49,28
1,1,11,0,5,1,3,0.2121,0.93,0.1045,30,28
1,1,12,0,5,1,3,0.2121,0.93,0.1045,29,28
1,1,13,0,5,1,3,0.2121,0.93,0.1045,31,28
1,1,14,0,5,1,3,0.2727,0.8,0.0,38,28
1,1,15,0,5,1,2,0.2576,0.86,0.0,41,28
1,1,16,0,5,1,1,0.2727,0.8,0.0,80,28
1,1,17,0,5,1,1,0.2424,0.75,0.1343,149,28
1,1,18,0,5,1,1,0.2273,0.75,0.194,109,28
1,1,19,0,5,1,2,0.2424,0.75,0.1343,89,28
1,1,20,0,5,1,2,0.2273,0.7,0.194,62,28
1,1,21,0,5,1,2,0.2273,0.75,0.1343,58,28
1,1,22,0,5,1,1,0.2121,0.65,0.3582,26,28
1,1,23,0,5,1,1,0.2273,0.6,0.2239,23,28
1,1,0,0,6,0,1,0.197,0.64,0.3582,28,29
1,1,1,0,6,0,1,0.2273,0.64,0.194,20,29
1,1,2,0,6,0,1,0.2273,0.64,0.1642,15,29
1,1,3,0,6,0,1,0.2121,0.64,0.1343,8,29
1,1,4,0,6,0,1,0.1818,0.69,0.1045,3,29
1,1,6,0,6,0,1,0.1818,0.64,0.1343,2,29
1,1,7,0,6,0,1,0.1818,0.59,0.1045,5,29
1,1,8,0,6,0,1,0.197,0.55,0.1642,34,29
1,1,9,0,6,0,1,0.2121,0.59,0.0896,34,29
1,1,10,0,6,0,2,0.2121,0.64,0.1045,55,29
1,1,11,0,6,0,2,0.197,0.64,0.1343,64,29
1,1,12,0,6,0,2,0.197,0.59,0.194,78,29
1,1,13,0,6,0,2,0.2273,0.55,0.1642,65,29
1,1,14,0,6,0,2,0.2273,0.6,0.1343,99,29
1,1,15,0,6,0,1,0.2121,0.69,0.2537,120,29
1,1,16,0,6,0,1,0.2424,0.6,0.1642,107,29
1,1,17,0,6,0,1,0.2879,0.6,0.0,91,29
1,1,18,0,6,0,1,0.2273,0.69,0.1343,68,29
1,1,19,0,6,0,2,0.2121,0.69,0.2537,58,29
1,1,20,0,6,0,1,0.2121,0.74,0.0896,43,29
1,1,21,0,6,0,1,0.2121,0.74,0.0896,36,29
1,1,22,0,6,0,1,0.197,0.8,0.0896,32,29
1,1,23,0,6,0,1,0.197,0.8,0.0896,33,29
1,1,0,0,0,0,1,0.1818,0.8,0.1045,33,30
1,1,1,0,0,0,1,0.2121,0.8,0.0,29,30
1,1,2,0,0,0,1,0.2273,0.8,0.0,11,30
1,1,3,0,0,0,1,0.2121,0.93,0.0,8,30
1,1,4,0,0,0,1,0.2121,0.93,0.0,1,30
1,1,5,0,0,0,1,0.2121,0.86,0.0,3,30
1,1,7,0,0,0,1,0.2121,0.86,0.0,3,30
1,1,8,0,0,0,2,0.2121,0.86,0.0,12,30
1,1,9,0,0,0,2,0.2273,0.8,0.0,38,30
1,1,10,0,0,0,2,0.2424,0.8,0.0,64,30
1,1,11,0,0,0,1,0.2727,0.75,0.0,59,30
1,1,12,0,0,0,1,0.3182,0.52,0.1045,97,30
1,1,13,0,0,0,1,0.2879,0.61,0.1045,84,30
1,1,14,0,0,0,1,0.303,0.61,0.0896,122,30
1,1,15,0,0,0,1,0.3333,0.56,0.0,109,30
1,1,16,0,0,0,1,0.3333,0.56,0.0,123,30
1,1,17,0,0,0,1,0.2879,0.56,0.194,77,30
1,1,18,0,0,0,1,0.2576,0.65,0.1642,65,30
1,1,19,0,0,0,1,0.2576,0.65,0.194,55,30
1,1,20,0,0,0,2,0.2727,0.65,0.1045,33,30
1,1,21,0,0,0,2,0.2424,0.7,0.1642,28,30
1,1,22,0,0,0,2,0.2273,0.7,0.194,21,30
1,1,23,0,0,0,2,0.2121,0.65,0.2836,21,30
1,1,0,0,1,1,2,0.2273,0.65,0.2239,7,31
1,1,1,0,1,1,1,0.2121,0.64,0.2537,7,31
1,1,2,0,1,1,1,0.2273,0.64,0.194,1,31
1,1,3,0,1,1,1,0.2273,0.64,0.194,2,31
1,1,4,0,1,1,1,0.197,0.59,0.2239,2,31
1,1,5,0,1,1,1,0.1667,0.64,0.2836,8,31
1,1,6,0,1,1,1,0.1364,0.69,0.3284,37,31
1,1,7,0,1,1,2,0.1364,0.64,0.2836,72,31
1,1,8,0,1,1,2,0.1364,0.59,0.2836,185,31
1,1,9,0,1,1,2,0.1364,0.59,0.2985,112,31
1,1,10,0,1,1,2,0.1515,0.59,0.194,69,31
1,1,11,0,1,1,2,0.1515,0.59,0.194,48,31
1,1,12,0,1,1,2,0.2121,0.55,0.1045,68,31
1,1,13,0,1,1,2,0.2273,0.59,0.0,54,31
1,1,14,0,1,1,2,0.197,0.55,0.1343,86,31
1,1,15,0,1,1,2,0.1818,0.59,0.1343,44,31
1,1,16,0,1,1,2,0.1818,0.56,0.194,86,31
1,1,17,0,1,1,2,0.1515,0.59,0.194,161,31
1,1,18,0,1,1,2,0.1515,0.55,0.2239,156,31
1,1,19,0,1,1,1,0.3182,0.61,0.1045,111,31
1,1,20,0,1,1,3,0.1667,0.59,0.1642,78,31
1,1,21,0,1,1,3,0.197,0.59,0.0896,56,31
1,1,22,0,1,1,2,0.1818,0.59,0.1045,34,31
1,1,23,0,1,1,2,0.197,0.64,0.0896,17,31
1,2,0,0,2,1,2,0.1818,0.64,0.1045,8,01
1,2,1,0,2,1,2,0.1818,0.69,0.1045,3,01
1,2,2,0,2,1,2,0.2273,0.69,0.0,2,01
1,2,3,0,2,1,2,0.2273,0.69,0.0,2,01
1,2,5,0,2,1,3,0.2121,0.93,0.0,3,01
1,2,6,0,2,1,3,0.2121,0.93,0.0,22,01
1,2,7,0,2,1,3,0.2273,0.93,0.0,52,01
1,2,8,0,2,1,3,0.2273,0.93,0.0,135,01
1,2,9,0,2,1,2,0.2273,0.93,0.0,116,01
1,2,10,0,2,1,2,0.2273,0.93,0.0,47,01
1,2,11,0,2,1,2,0.2424,0.86,0.0,51,01
1,2,12,0,2,1,2,0.2576,0.86,0.0,55,01
1,2,13,0,2,1,2,0.2576,0.86,0.0,52,01
1,2,14,0,2,1,2,0.2576,0.8,0.0896,54,01
1,2,15,0,2,1,2,0.2879,0.75,0.0,52,01
1,2,16,0,2,1,2,0.2424,0.75,0.1343,64,01
1,2,17,0,2,1,2,0.2879,0.75,0.0,176,01
1,2,18,0,2,1,2,0.2576,0.81,0.1045,168,01
1,2,19,0,2,1,2,0.2424,0.81,0.1343,108,01
1,2,20,0,2,1,2,0.2273,0.87,0.1343,74,01
1,2,21,0,2,1,2,0.2273,0.87,0.1343,64,01
1,2,22,0,2,1,2,0.2576,0.87,0.0896,36,01
1,2,23,0,2,1,3,0.197,0.93,0.194,16,01
1,2,0,0,3,1,3,0.2424,0.93,0.1045,2,02
1,2,1,0,3,1,3,0.2273,0.93,0.194,3,02
1,2,2,0,3,1,3,0.2273,0.93,0.1343,4,02
1,2,3,0,3,1,3,0.2273,0.93,0.1343,1,02
1,2,4,0,3,1,3,0.2121,0.93,0.2836,1,02
1,2,5,0,3,1,3,0.2424,0.93,0.1045,3,02
1,2,6,0,3,1,3,0.2424,0.93,0.1045,18,02
1,2,7,0,3,1,3,0.2121,0.93,0.2239,49,02
1,2,8,0,3,1,3,0.2121,0.93,0.2239,155,02
1,2,9,0,3,1,2,0.2576,0.93,0.0896,123,02
1,2,10,0,3,1,2,0.2727,1.0,0.0,61,02
1,2,11,0,3,1,2,0.2273,0.93,0.194,52,02
1,2,12,0,3,1,2,0.2273,0.93,0.2239,64,02
1,2,13,0,3,1,1,0.3333,0.93,0.1642,75,02
1,2,14,0,3,1,1,0.3939,0.82,0.3881,63,02
1,2,15,0,3,1,1,0.3939,0.76,0.3284,76,02
1,2,16,0,3,1,1,0.3333,0.71,0.2985,103,02
1,2,17,0,3,1,1,0.3182,0.53,0.5224,190,02
1,2,18,0,3,1,1,0.2879,0.42,0.5522,182,02
1,2,19,0,3,1,1,0.2424,0.45,0.4925,91,02
1,2,20,0,3,1,1,0.197,0.48,0.5522,75,02
1,2,21,0,3,1,1,0.197,0.47,0.3284,63,02
1,2,22,0,3,1,1,0.2121,0.44,0.2537,40,02
1,2,23,0,3,1,1,0.1667,0.44,0.4478,32,02
1,2,0,0,4,1,1,0.1667,0.4,0.4478,12,03
1,2,1,0,4,1,1,0.1515,0.44,0.5224,5,03
1,2,2,0,4,1,1,0.1667,0.43,0.2537,2,03
1,2,3,0,4,1,1,0.1667,0.43,0.2537,1,03
1,2,5,0,4,1,1,0.1364,0.5,0.2985,2,03
1,2,6,0,4,1,1,0.1364,0.43,0.3582,39,03
1,2,7,0,4,1,1,0.1212,0.5,0.3284,87,03
1,2,8,0,4,1,1,0.1212,0.5,0.3582,188,03
1,2,9,0,4,1,1,0.1364,0.47,0.2985,133,03
1,2,10,0,4,1,1,0.1515,0.43,0.3284,52,03
1,2,11,0,4,1,1,0.1364,0.43,0.4478,64,03
1,2,12,0,4,1,1,0.1818,0.4,0.3582,69,03
1,2,13,0,4,1,1,0.1667,0.4,0.4179,51,03
1,2,14,0,4,1,1,0.197,0.37,0.3881,47,03
1,2,15,0,4,1,1,0.197,0.37,0.3284,60,03
1,2,16,0,4,1,1,0.2121,0.37,0.2537,78,03
1,2,17,0,4,1,1,0.197,0.4,0.194,175,03
1,2,18,0,4,1,1,0.2121,0.4,0.1642,147,03
1,2,19,0,4,1,1,0.2576,0.4,0.0,96,03
1,2,20,0,4,1,1,0.2273,0.47,0.0896,109,03
1,2,21,0,4,1,1,0.2121,0.55,0.1045,54,03
1,2,22,0,4,1,1,0.2121,0.51,0.0896,41,03
1,2,23,0,4,1,1,0.2273,0.47,0.1045,38,03
1,2,0,0,5,1,2,0.2576,0.44,0.0,13,04
1,2,1,0,5,1,2,0.2273,0.59,0.0,7,04
1,2,2,0,5,1,2,0.1667,0.63,0.1045,1,04
1,2,3,0,5,1,2,0.1667,0.63,0.1045,1,04
1,2,5,0,5,1,2,0.1515,0.63,0.1343,7,04
1,2,6,0,5,1,2,0.2273,0.55,0.0,28,04
1,2,7,0,5,1,1,0.2121,0.59,0.0,87,04
1,2,8,0,5,1,1,0.1515,0.74,0.1343,220,04
1,2,9,0,5,1,2,0.1818,0.8,0.1343,127,04
1,2,10,0,5,1,2,0.2121,0.51,0.1343,51,04
1,2,11,0,5,1,1,0.2273,0.51,0.1642,64,04
1,2,12,0,5,1,2,0.2424,0.48,0.1642,86,04
1,2,13,0,5,1,2,0.2576,0.5,0.2239,82,04
1,2,14,0,5,1,2,0.2727,0.45,0.1642,91,04
1,2,15,0,5,1,2,0.2727,0.48,0.2537,90,04
1,2,16,0,5,1,2,0.2879,0.42,0.2239,99,04
1,2,17,0,5,1,2,0.2727,0.56,0.1343,205,04
1,2,18,0,5,1,2,0.2576,0.6,0.1045,155,04
1,2,19,0,5,1,2,0.2424,0.65,0.1343,103,04
1,2,20,0,5,1,2,0.2424,0.65,0.1642,71,04
1,2,21,0,5,1,2,0.2424,0.7,0.1642,43,04
1,2,22,0,5,1,2,0.2424,0.65,0.1642,46,04
1,2,23,0,5,1,2,0.2424,0.7,0.1343,31,04
1,2,0,0,6,0,2,0.2424,0.7,0.1642,39,05
1,2,1,0,6,0,2,0.2424,0.65,0.1642,18,05
1,2,2,0,6,0,2,0.2424,0.75,0.1642,17,05
1,2,3,0,6,0,2,0.2424,0.75,0.1642,11,05
1,2,4,0,6,0,3,0.2273,0.93,0.1343,8,05
1,2,5,0,6,0,3,0.2273,1.0,0.0896,9,05
1,2,6,0,6,0,3,0.2576,1.0,0.0,4,05
1,2,7,0,6,0,3,0.2576,0.93,0.0896,4,05
1,2,8,0,6,0,3,0.2273,1.0,0.0896,10,05
1,2,9,0,6,0,3,0.2273,1.0,0.0896,20,05
1,2,10,0,6,0,3,0.2121,1.0,0.1343,34,05
1,2,11,0,6,0,3,0.2273,1.0,0.1343,47,05
1,2,12,0,6,0,3,0.2273,1.0,0.1642,52,05
1,2,13,0,6,0,3,0.2273,1.0,0.1642,72,05
1,2,14,0,6,0,3,0.2727,1.0,0.0,55,05
1,2,15,0,6,0,3,0.2727,1.0,0.0,60,05
1,2,16,0,6,0,3,0.2273,1.0,0.1343,71,05
1,2,17,0,6,0,2,0.2121,1.0,0.2836,78,05
1,2,18,0,6,0,2,0.2424,0.93,0.4478,83,05
1,2,19,0,6,0,2,0.2424,0.93,0.4478,84,05
1,2,20,0,6,0,1,0.2879,0.87,0.2537,69,05
1,2,21,0,6,0,1,0.2576,1.0,0.194,56,05
1,2,22,0,6,0,1,0.2727,0.93,0.1343,45,05
1,2,23,0,6,0,1,0.2576,0.93,0.2239,59,05
1,2,0,0,0,0,1,0.2576,0.7,0.194,39,06
1,2,1,0,0,0,1,0.2273,0.65,0.4179,44,06
1,2,2,0,0,0,1,0.2273,0.6,0.3284,20,06
1,2,3,0,0,0,1,0.2879,0.6,0.0896,13,06
1,2,4,0,0,0,1,0.2273,0.6,0.3582,2,06
1,2,5,0,0,0,1,0.2576,0.6,0.2239,1,06
1,2,6,0,0,0,1,0.2576,0.6,0.2239,1,06
1,2,7,0,0,0,1,0.2424,0.65,0.1642,8,06
1,2,8,0,0,0,1,0.2576,0.65,0.1045,23,06
1,2,9,0,0,0,1,0.2879,0.56,0.1045,45,06
1,2,10,0,0,0,1,0.2879,0.52,0.2537,89,06
1,2,11,0,0,0,1,0.303,0.49,0.2537,117,06
1,2,12,0,0,0,1,0.3333,0.46,0.0,174,06
1,2,13,0,0,0,1,0.3636,0.46,0.0,182,06
1,2,14,0,0,0,1,0.3485,0.46,0.0896,161,06
1,2,15,0,0,0,1,0.3485,0.46,0.0896,182,06
1,2,16,0,0,0,1,0.3485,0.49,0.1045,157,06
1,2,17,0,0,0,1,0.3636,0.46,0.0,121,06
1,2,18,0,0,0,1,0.303,0.56,0.1642,78,06
1,2,19,0,0,0,1,0.2879,0.61,0.1343,21,06
1,2,20,0,0,0,1,0.2879,0.61,0.1045,26,06
1,2,21,0,0,0,1,0.303,0.6,0.0,27,06
1,2,22,0,0,0,1,0.303,0.6,0.0,62,06
1,2,23,0,0,0,1,0.2879,0.65,0.0,30,06
1,2,0,0,1,1,1,0.2879,0.65,0.0,15,07
1,2,1,0,1,1,1,0.2727,0.75,0.0,5,07
1,2,2,0,1,1,1,0.2576,0.8,0.0,3,07
1,2,3,0,1,1,1,0.2576,0.86,0.0,1,07
1,2,4,0,1,1,1,0.2576,0.86,0.0,2,07
1,2,5,0,1,1,1,0.2576,0.86,0.0,10,07
1,2,6,0,1,1,1,0.2424,0.93,0.0,30,07
1,2,7,0,1,1,1,0.2424,0.86,0.0,95,07
1,2,8,0,1,1,2,0.2273,1.0,0.0,230,07
1,2,9,0,1,1,1,0.2727,0.8,0.0,118,07
1,2,10,0,1,1,1,0.2576,0.75,0.1045,55,07
1,2,11,0,1,1,1,0.3182,0.65,0.0896,47,07
1,2,12,0,1,1,2,0.3485,0.62,0.0,66,07
1,2,13,0,1,1,2,0.3636,0.57,0.0896,64,07
1,2,14,0,1,1,2,0.3636,0.57,0.0896,60,07
1,2,15,0,1,1,2,0.3939,0.54,0.0896,50,07
1,2,16,0,1,1,2,0.3485,0.57,0.1343,114,07
1,2,17,0,1,1,2,0.3182,0.7,0.1642,216,07
1,2,18,0,1,1,2,0.3333,0.66,0.1343,175,07
1,2,19,0,1,1,2,0.3485,0.7,0.0,128,07
1,2,20,0,1,1,2,0.3333,0.7,0.1045,88,07
1,2,21,0,1,1,1,0.3485,0.7,0.0,78,07
1,2,22,0,1,1,1,0.303,0.81,0.0896,37,07
1,2,23,0,1,1,2,0.3333,0.81,0.0,25,07
1,2,0,0,2,1,2,0.3182,0.87,0.0,10,08
1,2,1,0,2,1,2,0.3182,0.87,0.0,4,08
1,2,2,0,2,1,2,0.2727,0.93,0.1045,2,08
1,2,3,0,2,1,3,0.2727,0.93,0.1642,1,08
1,2,4,0,2,1,1,0.2576,0.93,0.1642,3,08
1,2,5,0,2,1,1,0.2273,0.81,0.3284,2,08
1,2,6,0,2,1,1,0.2273,0.7,0.3284,39,08
1,2,7,0,2,1,1,0.197,0.65,0.4179,100,08
1,2,8,0,2,1,1,0.197,0.56,0.4925,243,08
1,2,9,0,2,1,1,0.197,0.52,0.4925,135,08
1,2,10,0,2,1,1,0.1818,0.47,0.5522,48,08
1,2,11,0,2,1,1,0.1818,0.47,0.4627,50,08
1,2,12,0,2,1,1,0.197,0.38,0.4925,65,08
1,2,13,0,2,1,2,0.197,0.32,0.4478,50,08
1,2,14,0,2,1,1,0.197,0.37,0.4179,64,08
1,2,15,0,2,1,1,0.197,0.35,0.3881,51,08
1,2,16,0,2,1,1,0.1818,0.35,0.5224,83,08
1,2,17,0,2,1,1,0.1818,0.32,0.5821,176,08
1,2,18,0,2,1,1,0.1818,0.32,0.3881,152,08
1,2,19,0,2,1,1,0.1212,0.4,0.4627,101,08
1,2,20,0,2,1,1,0.1364,0.4,0.3284,56,08
1,2,21,0,2,1,1,0.1061,0.33,0.4627,54,08
1,2,22,0,2,1,1,0.1061,0.33,0.3582,29,08
1,2,23,0,2,1,1,0.1061,0.33,0.3284,12,08
1,2,0,0,3,1,1,0.0758,0.36,0.3582,17,09
1,2,1,0,3,1,1,0.1061,0.36,0.2239,7,09
